Player ID,Turn Number,Coins,Total Cards,Total Landmarks,Dice Roll,Action,Purchase,Income
1,4,4,8,0,N/A,Player 1 Turn End,N/A,0
2,30,3,15,0,9,Rolled Dice,N/A,0
2,30,2,16,0,9,purchase,images/7.png,0
1,4,4,8,0,N/A,Player 1 Turn End,N/A,0
2,31,4,16,0,1,Rolled Dice,N/A,5
2,31,3,17,0,1,purchase,images/5.png,0
1,4,6,8,0,2,Rolled Dice,N/A,6
1,4,5,9,0,N/A,purchase,images/2.png,0
1,4,5,9,0,N/A,Player 1 Turn End,N/A,0
2,32,13,17,0,7,Rolled Dice,N/A,18
2,32,1,17,1,N/A,purchase,images/21.png,0
2,32,1,17,1,7,skip,Bought Landmark: Radio Tower,0
1,4,11,9,0,12,Rolled Dice,N/A,6
1,4,7,10,0,N/A,purchase,images/15.png,0
1,4,7,10,0,N/A,Player 1 Turn End,N/A,0
2,33,10,17,1,4,Rolled Dice,N/A,6
2,33,9,18,1,4,purchase,images/3.png,0
1,4,7,10,0,N/A,Player 1 Turn End,N/A,0
2,34,12,18,1,4,Rolled Dice,N/A,6
2,34,0,18,2,N/A,purchase,images/25.png,0
2,34,0,18,2,4,skip,Bought Landmark: Amusement Park,0
2,35,8,18,2,2,Rolled Dice,N/A,19
2,35,5,19,2,2,purchase,images/19.png,0
1,4,10,10,0,8,Rolled Dice,N/A,0
1,4,2,11,0,N/A,purchase,images/15.png,0
1,4,2,11,0,N/A,Player 1 Turn End,N/A,0
2,36,13,19,2,3,Rolled Dice,N/A,8
2,36,13,19,2,3,purchase,images/26.png,0
1,4,2,11,0,N/A,Player 1 Turn End,N/A,0
2,37,21,19,2,2,Rolled Dice,N/A,19
2,37,17,20,2,2,purchase,images/15.png,0
1,4,13,11,0,8,Rolled Dice,N/A,8
1,4,7,12,0,N/A,purchase,images/4.png,0
1,4,7,12,0,N/A,Player 1 Turn End,N/A,0
2,38,25,20,2,10,Rolled Dice,N/A,NaN
2,38,24,21,2,10,purchase,images/3.png,0
1,4,10,12,0,N/A,Player 1 Turn End,N/A,0
2,39,24,21,2,6,Rolled Dice,N/A,0
2,39,21,22,2,6,purchase,images/20.png,0
1,4,13,12,0,2,Rolled Dice,N/A,10
1,4,3,12,1,N/A,purchase,images/23.png,0
1,4,3,12,1,N/A,Player 1 Turn End,N/A,0
2,40,33,22,2,2,Rolled Dice,N/A,19
2,40,11,22,3,N/A,purchase,images/26.png,0
2,40,11,22,3,N/A,WIN,Won by purchasing Museum,0
1,1,5,0,0,N/A,Player 1 Turn End,N/A,0
2,1,5,0,0,N/A,Buying Only Turn,N/A,0
2,1,3,1,0,N/A,purchase,images/16.png,0
2,2,3,1,0,2,purchase,images/26.png,0
1,2,5,0,0,N/A,Player 1 Turn End,N/A,0
2,3,3,1,0,N/A,Buying Only Turn,N/A,0
2,3,2,2,0,N/A,purchase,images/12.png,0
1,3,2,1,0,N/A,purchase,images/19.png,0
1,3,2,1,0,N/A,Player 1 Turn End,N/A,0
2,4,2,2,0,6,Rolled Dice,N/A,0
2,4,0,3,0,6,purchase,images/11.png,0
1,4,2,1,0,5,Rolled Dice,N/A,0
1,4,1,2,0,N/A,purchase,images/2.png,0
1,4,1,2,0,N/A,Player 1 Turn End,N/A,0
2,5,0,3,0,5,Rolled Dice,N/A,0
2,5,0,3,0,5,skip,N/A,0
1,4,1,2,0,1,Rolled Dice,N/A,0
1,4,0,3,0,N/A,purchase,images/1.png,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,6,2,3,0,11,Rolled Dice,N/A,NaN
2,6,1,4,0,11,purchase,images/3.png,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,7,1,4,0,6,Rolled Dice,N/A,0
2,7,0,5,0,6,purchase,images/14.png,0
1,4,0,3,0,5,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,8,0,5,0,3,Rolled Dice,N/A,0
2,8,0,5,0,3,skip,N/A,0
2,9,7,5,0,10,Rolled Dice,N/A,NaN
2,9,3,6,0,10,purchase,images/15.png,0
1,4,0,3,0,6,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,10,3,6,0,9,Rolled Dice,N/A,0
2,10,0,7,0,9,purchase,images/20.png,0
1,4,1,3,0,1,Rolled Dice,N/A,2
1,4,0,4,0,N/A,purchase,images/2.png,0
1,4,0,4,0,N/A,Player 1 Turn End,N/A,0
2,11,0,7,0,8,Rolled Dice,N/A,0
2,11,0,7,0,8,skip,N/A,0
1,4,0,4,0,4,Rolled Dice,N/A,0
1,4,0,4,0,N/A,Player 1 Turn End,N/A,0
2,12,0,7,0,4,Rolled Dice,N/A,0
2,12,0,7,0,4,skip,N/A,0
2,13,0,7,0,5,Rolled Dice,N/A,0
2,13,0,7,0,5,skip,N/A,0
2,14,7,7,0,10,Rolled Dice,N/A,NaN
2,14,6,8,0,10,purchase,images/2.png,0
1,4,3,4,0,7,Rolled Dice,N/A,6
1,4,0,5,0,N/A,purchase,images/17.png,0
1,4,0,5,0,N/A,Player 1 Turn End,N/A,0
2,15,8,8,0,2,Rolled Dice,N/A,9
2,15,6,9,0,2,purchase,images/11.png,0
1,4,5,5,0,N/A,Player 1 Turn End,N/A,0
2,16,6,9,0,5,Rolled Dice,N/A,0
2,16,5,10,0,5,purchase,images/12.png,0
1,4,5,5,0,4,Rolled Dice,N/A,0
1,4,3,6,0,N/A,purchase,images/16.png,0
1,4,3,6,0,N/A,Player 1 Turn End,N/A,0
2,17,11,10,0,12,Rolled Dice,N/A,12
2,17,10,11,0,12,purchase,images/14.png,0
1,4,3,6,0,N/A,Player 1 Turn End,N/A,0
2,18,10,11,0,1,Rolled Dice,N/A,1
2,18,8,12,0,1,purchase,images/13.png,0
1,4,4,6,0,6,Rolled Dice,N/A,0
1,4,2,7,0,N/A,purchase,images/13.png,0
1,4,2,7,0,N/A,Player 1 Turn End,N/A,0
2,19,14,12,0,7,Rolled Dice,N/A,12
2,19,2,12,1,N/A,purchase,images/25.png,0
2,19,2,12,1,7,skip,Bought Landmark: Amusement Park,0
1,4,2,7,0,8,Rolled Dice,N/A,0
1,4,0,7,0,N/A,Player 1 Turn End,N/A,0
2,20,4,12,1,5,Rolled Dice,N/A,0
2,20,3,13,1,5,purchase,images/12.png,0
1,4,0,7,0,6,Rolled Dice,N/A,0
1,4,0,7,0,N/A,Player 1 Turn End,N/A,0
2,21,12,13,1,9,Rolled Dice,N/A,NaN
2,21,0,13,2,N/A,purchase,images/21.png,0
2,21,0,13,2,9,skip,Bought Landmark: Radio Tower,0
2,22,16,13,2,11,Rolled Dice,N/A,NaN
2,22,16,13,2,11,purchase,images/23.png,0
1,4,8,7,0,8,Rolled Dice,N/A,8
1,4,0,8,0,N/A,purchase,images/8.png,0
1,4,0,8,0,N/A,Player 1 Turn End,N/A,0
2,23,14,13,2,5,Rolled Dice,N/A,0
2,23,11,14,2,5,purchase,images/10.png,0
1,4,0,8,0,N/A,Player 1 Turn End,N/A,0
2,24,13,14,2,2,Rolled Dice,N/A,9
2,24,11,15,2,2,purchase,images/8.png,0
1,4,10,8,0,2,Rolled Dice,N/A,12
1,4,7,9,0,N/A,purchase,images/6.png,0
1,4,7,9,0,N/A,Player 1 Turn End,N/A,0
2,25,13,15,2,5,Rolled Dice,N/A,2
2,25,13,15,2,5,purchase,images/22.png,0
1,4,9,9,0,3,Rolled Dice,N/A,0
1,4,3,10,0,N/A,purchase,images/15.png,0
1,4,3,10,0,N/A,Player 1 Turn End,N/A,0
2,26,15,15,2,5,Rolled Dice,N/A,2
2,26,14,16,2,5,purchase,images/7.png,0
1,4,5,10,0,N/A,Player 1 Turn End,N/A,0
2,27,14,16,2,4,Rolled Dice,N/A,0
2,27,14,16,2,4,purchase,images/26.png,0
2,28,14,16,2,6,Rolled Dice,N/A,0
2,28,13,17,2,6,purchase,images/14.png,0
1,4,7,10,0,5,Rolled Dice,N/A,4
1,4,4,11,0,N/A,purchase,images/19.png,0
1,4,4,11,0,N/A,Player 1 Turn End,N/A,0
2,29,13,17,2,1,Rolled Dice,N/A,1
2,29,9,18,2,1,purchase,images/18.png,0
1,4,5,11,0,N/A,Player 1 Turn End,N/A,0
2,30,13,18,2,8,Rolled Dice,N/A,NaN
2,30,11,19,2,8,purchase,images/16.png,0
1,4,7,11,0,5,Rolled Dice,N/A,4
1,4,5,12,0,N/A,purchase,images/13.png,0
1,4,5,12,0,N/A,Player 1 Turn End,N/A,0
2,31,11,19,2,6,Rolled Dice,N/A,0
2,31,10,20,2,6,purchase,images/7.png,0
1,4,5,12,0,N/A,Player 1 Turn End,N/A,0
2,32,14,20,2,3,Rolled Dice,N/A,8
2,32,14,20,2,3,purchase,images/26.png,0
2,33,14,20,2,1,Rolled Dice,N/A,1
2,33,14,20,2,1,purchase,images/23.png,0
1,4,6,12,0,4,Rolled Dice,N/A,0
1,4,2,13,0,N/A,purchase,images/15.png,0
1,4,2,13,0,N/A,Player 1 Turn End,N/A,0
2,34,18,20,2,3,Rolled Dice,N/A,8
2,34,18,20,2,3,purchase,images/23.png,0
1,4,2,13,0,N/A,Player 1 Turn End,N/A,0
2,35,22,20,2,3,Rolled Dice,N/A,8
2,35,18,21,2,3,purchase,images/15.png,0
1,4,11,13,0,8,Rolled Dice,N/A,9
1,4,2,14,0,N/A,purchase,images/17.png,0
1,4,2,14,0,N/A,Player 1 Turn End,N/A,0
2,36,23,21,2,8,Rolled Dice,N/A,NaN
2,36,1,21,3,N/A,purchase,images/23.png,0
2,36,1,21,3,N/A,WIN,Won by purchasing French Restaurant,0
1,1,5,0,0,N/A,Player 1 Turn End,N/A,0
2,1,5,0,0,N/A,Buying Only Turn,N/A,0
2,1,4,1,0,N/A,purchase,images/5.png,0
2,2,4,1,0,8,purchase,images/23.png,0
1,2,5,0,0,N/A,Player 1 Turn End,N/A,0
2,3,4,1,0,N/A,Buying Only Turn,N/A,0
2,3,1,2,0,N/A,purchase,images/6.png,0
1,3,4,1,0,N/A,purchase,images/2.png,0
1,3,4,1,0,N/A,Player 1 Turn End,N/A,0
2,4,3,2,0,5,Rolled Dice,N/A,4
2,4,2,3,0,5,purchase,images/3.png,0
1,4,4,1,0,8,Rolled Dice,N/A,0
1,4,2,2,0,N/A,purchase,images/4.png,0
1,4,2,2,0,N/A,Player 1 Turn End,N/A,0
2,5,2,3,0,6,Rolled Dice,N/A,0
2,5,1,4,0,6,purchase,images/2.png,0
1,4,2,2,0,N/A,Player 1 Turn End,N/A,0
2,6,1,4,0,3,Rolled Dice,N/A,0
2,6,0,5,0,3,purchase,images/12.png,0
1,4,2,2,0,6,Rolled Dice,N/A,0
1,4,0,3,0,N/A,purchase,images/8.png,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,7,0,5,0,10,Rolled Dice,N/A,0
2,7,0,5,0,10,skip,N/A,0
1,4,2,3,0,2,Rolled Dice,N/A,6
1,4,0,4,0,N/A,purchase,images/11.png,0
1,4,0,4,0,N/A,Player 1 Turn End,N/A,0
2,8,2,5,0,9,Rolled Dice,N/A,0
2,8,1,6,0,9,purchase,images/3.png,0
1,4,0,4,0,N/A,Player 1 Turn End,N/A,0
2,9,1,6,0,11,Rolled Dice,N/A,0
2,9,0,7,0,11,purchase,images/1.png,0
1,4,0,4,0,6,Rolled Dice,N/A,0
1,4,0,4,0,N/A,Player 1 Turn End,N/A,0
2,10,1,7,0,1,Rolled Dice,N/A,2
2,10,0,8,0,1,purchase,images/14.png,0
1,4,2,4,0,4,Rolled Dice,N/A,4
1,4,1,5,0,N/A,purchase,images/3.png,0
1,4,1,5,0,N/A,Player 1 Turn End,N/A,0
2,11,0,8,0,7,Rolled Dice,N/A,3
2,11,0,8,0,7,skip,N/A,0
1,4,4,5,0,9,Rolled Dice,N/A,0
1,4,0,6,0,N/A,purchase,images/18.png,0
1,4,0,6,0,N/A,Player 1 Turn End,N/A,0
2,12,0,8,0,3,Rolled Dice,N/A,0
2,12,0,8,0,3,skip,N/A,0
1,4,0,6,0,6,Rolled Dice,N/A,0
1,4,0,6,0,N/A,Player 1 Turn End,N/A,0
2,13,2,8,0,5,Rolled Dice,N/A,4
2,13,1,9,0,5,purchase,images/1.png,0
1,4,0,6,0,6,Rolled Dice,N/A,0
1,4,0,6,0,N/A,Player 1 Turn End,N/A,0
2,14,4,9,0,10,Rolled Dice,N/A,6
2,14,1,10,0,10,purchase,images/19.png,0
1,4,0,6,0,6,Rolled Dice,N/A,0
1,4,0,6,0,N/A,Player 1 Turn End,N/A,0
2,15,1,10,0,8,Rolled Dice,N/A,0
2,15,0,11,0,8,purchase,images/14.png,0
1,4,0,6,0,6,Rolled Dice,N/A,0
1,4,0,6,0,N/A,Player 1 Turn End,N/A,0
2,16,3,11,0,4,Rolled Dice,N/A,8
2,16,0,12,0,4,purchase,images/6.png,0
1,4,5,6,0,7,Rolled Dice,N/A,6
1,4,4,7,0,N/A,purchase,images/12.png,0
1,4,4,7,0,N/A,Player 1 Turn End,N/A,0
2,17,4,12,0,5,Rolled Dice,N/A,8
2,17,2,13,0,5,purchase,images/4.png,0
1,4,4,7,0,N/A,Player 1 Turn End,N/A,0
2,18,5,13,0,7,Rolled Dice,N/A,6
2,18,3,14,0,7,purchase,images/13.png,0
1,4,4,7,0,1,Rolled Dice,N/A,2
1,4,2,8,0,N/A,purchase,images/13.png,0
1,4,2,8,0,N/A,Player 1 Turn End,N/A,0
2,19,7,14,0,1,Rolled Dice,N/A,4
2,19,3,15,0,1,purchase,images/18.png,0
1,4,2,8,0,N/A,Player 1 Turn End,N/A,0
2,20,5,15,0,1,Rolled Dice,N/A,4
2,20,1,16,0,1,purchase,images/15.png,0
1,4,2,8,0,5,Rolled Dice,N/A,4
1,4,1,9,0,N/A,purchase,images/9.png,0
1,4,1,9,0,N/A,Player 1 Turn End,N/A,0
2,21,5,16,0,9,Rolled Dice,N/A,0
2,21,4,17,0,9,purchase,images/14.png,0
1,4,1,9,0,N/A,Player 1 Turn End,N/A,0
2,22,4,17,0,6,Rolled Dice,N/A,0
2,22,2,18,0,6,purchase,images/16.png,0
1,4,4,9,0,6,Rolled Dice,N/A,NaN
1,4,3,10,0,N/A,purchase,images/2.png,0
1,4,3,10,0,N/A,Player 1 Turn End,N/A,0
2,23,7,18,0,4,Rolled Dice,N/A,12
2,23,3,19,0,4,purchase,images/15.png,0
1,4,5,10,0,N/A,Player 1 Turn End,N/A,0
2,24,7,19,0,5,Rolled Dice,N/A,8
2,24,4,20,0,5,purchase,images/10.png,0
1,4,5,10,0,1,Rolled Dice,N/A,2
1,4,3,11,0,N/A,purchase,images/13.png,0
1,4,3,11,0,N/A,Player 1 Turn End,N/A,0
2,25,22,20,0,8,Rolled Dice,N/A,NaN
2,25,10,20,1,N/A,purchase,images/21.png,0
2,25,10,20,1,8,skip,Bought Landmark: Radio Tower,0
1,4,3,11,0,3,Rolled Dice,N/A,0
1,4,0,11,0,N/A,Player 1 Turn End,N/A,0
2,26,18,20,1,4,Rolled Dice,N/A,12
2,26,6,20,2,N/A,purchase,images/25.png,0
2,26,6,20,2,4,skip,Bought Landmark: Amusement Park,0
1,1,3,1,0,N/A,purchase,images/16.png,0
1,1,3,1,0,N/A,Player 1 Turn End,N/A,0
2,1,5,0,0,N/A,Buying Only Turn,N/A,0
2,1,4,1,0,N/A,purchase,images/7.png,0
1,2,1,2,0,N/A,purchase,images/13.png,0
1,2,1,2,0,N/A,Player 1 Turn End,N/A,0
2,2,4,1,0,N/A,Buying Only Turn,N/A,0
2,2,2,2,0,N/A,purchase,images/8.png,0
1,3,0,3,0,N/A,purchase,images/14.png,0
1,3,0,3,0,N/A,Player 1 Turn End,N/A,0
2,3,2,2,0,N/A,Buying Only Turn,N/A,0
2,3,1,3,0,N/A,purchase,images/2.png,0
1,4,0,3,0,7,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,4,1,3,0,4,Rolled Dice,N/A,0
2,4,0,4,0,4,purchase,images/3.png,0
1,4,0,3,0,4,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,5,0,4,0,5,Rolled Dice,N/A,0
2,5,0,4,0,5,skip,N/A,0
2,6,0,4,0,4,Rolled Dice,N/A,0
2,6,0,4,0,4,skip,N/A,0
2,7,0,4,0,5,Rolled Dice,N/A,0
2,7,0,4,0,5,skip,N/A,0
2,8,0,4,0,4,Rolled Dice,N/A,0
2,8,0,4,0,4,skip,N/A,0
2,9,0,4,0,8,Rolled Dice,N/A,0
2,9,0,4,0,8,skip,N/A,0
2,10,0,4,0,1,Rolled Dice,N/A,0
2,10,0,4,0,1,skip,N/A,0
2,11,0,4,0,1,Rolled Dice,N/A,0
2,11,0,4,0,1,skip,N/A,0
2,12,0,4,0,5,Rolled Dice,N/A,0
2,12,0,4,0,5,skip,N/A,0
2,13,0,4,0,9,Rolled Dice,N/A,0
2,13,0,4,0,9,skip,N/A,0
2,14,0,4,0,6,Rolled Dice,N/A,0
2,14,0,4,0,6,skip,N/A,0
2,15,0,4,0,1,Rolled Dice,N/A,0
2,15,0,4,0,1,skip,N/A,0
2,16,0,4,0,5,Rolled Dice,N/A,0
2,16,0,4,0,5,skip,N/A,0
2,17,0,4,0,6,Rolled Dice,N/A,0
2,17,0,4,0,6,skip,N/A,0
2,18,0,4,0,6,Rolled Dice,N/A,0
2,18,0,4,0,6,skip,N/A,0
2,19,0,4,0,6,Rolled Dice,N/A,0
2,19,0,4,0,6,skip,N/A,0
2,20,0,4,0,1,Rolled Dice,N/A,0
2,20,0,4,0,1,skip,N/A,0
2,21,0,4,0,5,Rolled Dice,N/A,0
2,21,0,4,0,5,skip,N/A,0
2,22,0,4,0,5,Rolled Dice,N/A,0
2,22,0,4,0,5,skip,N/A,0
2,23,2,4,0,3,Rolled Dice,N/A,4
2,23,1,5,0,3,purchase,images/1.png,0
1,4,0,3,0,7,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,24,1,5,0,8,Rolled Dice,N/A,0
2,24,0,6,0,8,purchase,images/7.png,0
1,4,0,3,0,4,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,25,1,6,0,1,Rolled Dice,N/A,2
2,25,0,7,0,1,purchase,images/2.png,0
1,4,0,3,0,6,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,26,1,7,0,1,Rolled Dice,N/A,2
2,26,0,8,0,1,purchase,images/5.png,0
1,4,0,3,0,6,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,27,9,8,0,2,Rolled Dice,N/A,18
2,27,6,9,0,2,purchase,images/6.png,0
1,4,0,3,0,2,Rolled Dice,N/A,5
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,28,13,9,0,5,Rolled Dice,N/A,4
2,28,1,9,1,N/A,purchase,images/25.png,0
2,28,1,9,1,5,skip,Bought Landmark: Amusement Park,0
2,29,1,9,1,11,Rolled Dice,N/A,0
2,29,0,10,1,11,purchase,images/5.png,0
1,4,0,3,0,2,Rolled Dice,N/A,5
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,30,5,10,1,6,Rolled Dice,N/A,0
2,30,1,11,1,6,purchase,images/15.png,0
1,4,0,3,0,6,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,31,7,11,1,4,Rolled Dice,N/A,12
2,31,5,12,1,4,purchase,images/11.png,0
1,4,0,3,0,3,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,32,9,12,1,3,Rolled Dice,N/A,8
2,32,6,13,1,3,purchase,images/17.png,0
1,4,0,3,0,5,Rolled Dice,N/A,2
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,33,8,13,1,6,Rolled Dice,N/A,0
2,33,5,14,1,6,purchase,images/20.png,0
1,4,0,3,0,7,Rolled Dice,N/A,3
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,34,12,14,1,3,Rolled Dice,N/A,8
2,34,0,14,2,N/A,purchase,images/21.png,0
2,34,0,14,2,3,skip,Bought Landmark: Radio Tower,0
2,35,2,14,2,5,Rolled Dice,N/A,4
2,35,0,15,2,5,purchase,images/4.png,0
1,4,0,3,0,3,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,36,2,15,2,5,Rolled Dice,N/A,4
2,36,0,16,2,5,purchase,images/16.png,0
1,4,0,3,0,2,Rolled Dice,N/A,5
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,37,5,16,2,6,Rolled Dice,N/A,0
2,37,3,17,2,6,purchase,images/13.png,0
1,4,5,3,0,10,Rolled Dice,N/A,NaN
1,4,1,4,0,N/A,purchase,images/11.png,0
1,4,1,4,0,N/A,Player 1 Turn End,N/A,0
2,38,8,17,2,7,Rolled Dice,N/A,9
2,38,7,18,2,7,purchase,images/12.png,0
1,4,4,4,0,N/A,Player 1 Turn End,N/A,0
2,39,8,18,2,1,Rolled Dice,N/A,2
2,39,7,19,2,1,purchase,images/3.png,0
1,4,6,4,0,11,Rolled Dice,N/A,NaN
1,4,3,5,0,N/A,purchase,images/17.png,0
1,4,3,5,0,N/A,Player 1 Turn End,N/A,0
2,40,23,19,2,10,Rolled Dice,N/A,NaN
2,40,20,20,2,10,purchase,images/6.png,0
1,4,6,5,0,N/A,Player 1 Turn End,N/A,0
2,41,23,20,2,7,Rolled Dice,N/A,9
2,41,23,20,2,7,purchase,images/22.png,0
2,42,31,20,2,4,Rolled Dice,N/A,16
2,42,28,21,2,4,purchase,images/19.png,0
1,4,9,5,0,5,Rolled Dice,N/A,4
1,4,6,6,0,N/A,purchase,images/19.png,0
1,4,6,6,0,N/A,Player 1 Turn End,N/A,0
2,43,32,21,2,6,Rolled Dice,N/A,0
2,43,28,22,2,6,purchase,images/18.png,0
1,4,6,6,0,N/A,Player 1 Turn End,N/A,0
2,44,38,22,2,10,Rolled Dice,N/A,NaN
2,44,38,22,2,10,purchase,images/24.png,0
2,45,47,22,2,2,Rolled Dice,N/A,18
2,45,46,23,2,2,purchase,images/14.png,0
1,4,9,6,0,6,Rolled Dice,N/A,0
1,4,5,7,0,N/A,purchase,images/15.png,0
1,4,5,7,0,N/A,Player 1 Turn End,N/A,0
2,46,46,23,2,6,Rolled Dice,N/A,0
2,46,43,24,2,6,purchase,images/10.png,0
1,4,5,7,0,N/A,Player 1 Turn End,N/A,0
2,47,43,24,2,6,Rolled Dice,N/A,0
2,47,41,25,2,6,purchase,images/4.png,0
1,4,5,7,0,5,Rolled Dice,N/A,4
1,4,4,8,0,N/A,purchase,images/2.png,0
1,4,4,8,0,N/A,Player 1 Turn End,N/A,0
2,48,51,25,2,7,Rolled Dice,N/A,12
2,48,50,26,2,7,purchase,images/12.png,0
1,4,4,8,0,N/A,Player 1 Turn End,N/A,0
2,49,56,26,2,7,Rolled Dice,N/A,12
2,49,52,27,2,7,purchase,images/18.png,0
1,4,4,8,0,5,Rolled Dice,N/A,4
1,4,3,9,0,N/A,purchase,images/3.png,0
1,4,3,9,0,N/A,Player 1 Turn End,N/A,0
2,50,62,27,2,7,Rolled Dice,N/A,12
2,50,61,28,2,7,purchase,images/12.png,0
1,4,3,9,0,N/A,Player 1 Turn End,N/A,0
2,51,70,28,2,2,Rolled Dice,N/A,20
2,51,70,28,2,2,purchase,images/22.png,0
2,52,76,28,2,7,Rolled Dice,N/A,12
2,52,73,29,2,7,purchase,images/6.png,0
1,4,5,9,0,6,Rolled Dice,N/A,0
1,4,3,10,0,N/A,purchase,images/13.png,0
1,4,3,10,0,N/A,Player 1 Turn End,N/A,0
2,53,79,29,2,5,Rolled Dice,N/A,12
2,53,57,29,3,N/A,purchase,images/23.png,0
2,53,57,29,3,N/A,WIN,Won by purchasing French Restaurant,0
1,1,5,0,0,N/A,Player 1 Turn End,N/A,0
2,1,5,0,0,N/A,Buying Only Turn,N/A,0
2,1,4,1,0,N/A,purchase,images/14.png,0
2,2,4,1,0,5,purchase,images/23.png,0
1,2,5,0,0,N/A,Player 1 Turn End,N/A,0
2,3,4,1,0,N/A,Buying Only Turn,N/A,0
2,3,2,2,0,N/A,purchase,images/4.png,0
1,3,4,1,0,N/A,purchase,images/12.png,0
1,3,4,1,0,N/A,Player 1 Turn End,N/A,0
2,4,2,2,0,3,Rolled Dice,N/A,0
2,4,0,3,0,3,purchase,images/16.png,0
1,4,4,1,0,2,Rolled Dice,N/A,0
1,4,3,2,0,N/A,purchase,images/5.png,0
1,4,3,2,0,N/A,Player 1 Turn End,N/A,0
2,5,0,3,0,6,Rolled Dice,N/A,0
2,5,0,3,0,6,skip,N/A,0
1,4,3,2,0,9,Rolled Dice,N/A,0
1,4,0,3,0,N/A,purchase,images/6.png,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,6,0,3,0,2,Rolled Dice,N/A,0
2,6,0,3,0,2,skip,N/A,0
1,4,0,3,0,6,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,7,0,3,0,6,Rolled Dice,N/A,0
2,7,0,3,0,6,skip,N/A,0
2,8,0,3,0,5,Rolled Dice,N/A,2
2,8,0,3,0,5,skip,N/A,0
2,9,0,3,0,6,Rolled Dice,N/A,0
2,9,0,3,0,6,skip,N/A,0
2,10,0,3,0,6,Rolled Dice,N/A,0
2,10,0,3,0,6,skip,N/A,0
2,11,0,3,0,3,Rolled Dice,N/A,0
2,11,0,3,0,3,skip,N/A,0
2,12,0,3,0,5,Rolled Dice,N/A,2
2,12,0,3,0,5,skip,N/A,0
2,13,0,3,0,5,Rolled Dice,N/A,2
2,13,0,3,0,5,skip,N/A,0
2,14,0,3,0,6,Rolled Dice,N/A,0
2,14,0,3,0,6,skip,N/A,0
2,15,2,3,0,4,Rolled Dice,N/A,4
2,15,1,4,0,4,purchase,images/3.png,0
1,4,6,3,0,3,Rolled Dice,N/A,0
1,4,1,4,0,N/A,purchase,images/20.png,0
1,4,1,4,0,N/A,Player 1 Turn End,N/A,0
2,16,5,4,0,11,Rolled Dice,N/A,NaN
2,16,1,5,0,11,purchase,images/15.png,0
1,4,1,4,0,N/A,Player 1 Turn End,N/A,0
2,17,1,5,0,6,Rolled Dice,N/A,0
2,17,0,6,0,6,purchase,images/7.png,0
1,4,1,4,0,8,Rolled Dice,N/A,0
1,4,0,5,0,N/A,purchase,images/5.png,0
1,4,0,5,0,N/A,Player 1 Turn End,N/A,0
2,18,2,6,0,2,Rolled Dice,N/A,4
2,18,0,7,0,2,purchase,images/13.png,0
1,4,0,5,0,N/A,Player 1 Turn End,N/A,0
2,19,0,7,0,9,Rolled Dice,N/A,0
2,19,0,7,0,9,skip,N/A,0
2,20,0,7,0,7,Rolled Dice,N/A,0
2,20,0,7,0,7,skip,N/A,0
2,21,2,7,0,4,Rolled Dice,N/A,4
2,21,1,8,0,4,purchase,images/14.png,0
1,4,2,5,0,5,Rolled Dice,N/A,4
1,4,1,6,0,N/A,purchase,images/14.png,0
1,4,1,6,0,N/A,Player 1 Turn End,N/A,0
2,22,3,8,0,3,Rolled Dice,N/A,4
2,22,1,9,0,3,purchase,images/13.png,0
1,4,1,6,0,N/A,Player 1 Turn End,N/A,0
2,23,1,9,0,6,Rolled Dice,N/A,0
2,23,0,10,0,6,purchase,images/9.png,0
1,4,4,6,0,9,Rolled Dice,N/A,NaN
1,4,0,6,0,N/A,Player 1 Turn End,N/A,0
2,24,4,10,0,7,Rolled Dice,N/A,0
2,24,2,11,0,7,purchase,images/11.png,0
1,4,3,6,0,9,Rolled Dice,N/A,NaN
